id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,cluster,is_anomaly
-1.7296899214208763,-0.2097730501706702,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0411915304771836,-0.1039228877010725,-0.027189136189218,0.7232679941564001,-0.7204058755078845,2.7877471505299654,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361412877865414,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,3.352838774516865,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,0.3484731256709303,0.4494128398929978,-0.5543731697170803,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.245655063415108,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,2,1
-1.7296701650512014,-0.2097730501706702,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0382962163271505,-0.1039228877010725,-0.027189136189218,0.7232679941564001,-0.7204058755078845,3.764616011435327,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361412877865414,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,4.5889340708539255,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,0.3484731256709303,0.4494128398929978,-0.5543731697170803,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.245655063415108,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,4,1
-1.7296108959421763,-0.2097730501706702,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0384449874099586,-0.1039228877010725,-0.027189136189218,0.7232679941564001,-0.7204058755078845,3.714420921667039,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361412877865414,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,4.525419292781271,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,0.3484731256709303,0.4494128398929978,-0.5543731697170803,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.245655063415108,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,4,1
-1.7294330886151008,-0.2097732044861716,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0405621143576112,-0.1039228877010725,0.027773889473785,0.7232679941564001,-0.7204058755078845,3.3391180987214,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361414258656502,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,3.621555143285792,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,0.3484731256709303,0.4494128398929978,-0.5543731697170803,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.245655063415108,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,2,1
-1.7293935758757508,-0.2097730501706702,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.040871100452674,-0.1039228877010725,-0.027189136189218,0.7232679941564001,-0.7204058755078845,2.89585884132361,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361412877865414,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,3.489639834981046,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,0.3484731256709303,0.4494128398929978,-0.5543731697170803,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.245655063415108,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,2,1
-1.7288996666338745,-0.2097730501706702,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0384793191982989,-0.1039228877010725,-0.027189136189218,0.7232679941564001,-0.7204058755078845,3.7028374655497776,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361412877865414,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,4.510762036302966,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,0.1001016176030685,0.20087552086305,-0.3814695397012091,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.1254839734117365,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,4,1
-1.728820641155174,-0.2097730501706702,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0411114229710562,-0.1039228877010725,-0.027189136189218,0.7232679941564001,-0.7204058755078845,2.8147749882832582,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361412877865414,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,3.3870390396329104,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,0.1001016176030685,0.20087552086305,-0.5543731697170803,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.1254839734117365,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,2,1
-1.728800884785499,-0.2097730501706702,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0387654174344681,-0.1039228877010725,-0.027189136189218,0.7232679941564001,-0.7204058755078845,3.6063092308733946,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361412877865414,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,4.38861823231709,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,0.1001016176030685,0.20087552086305,-0.5543731697170803,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.1254839734117365,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,4,1
-1.7287021029371237,-0.2097730501706702,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0384793191982989,-0.1039228877010725,-0.027189136189218,0.7232679941564001,-0.7204058755078845,3.7028374655497776,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361412877865414,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,4.510762036302966,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,0.1001016176030685,0.20087552086305,-0.3814695397012091,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.1254839734117365,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,4,1
-1.728465026501023,-0.2097732044861716,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0420154933973511,-0.1039228877010725,0.027773889473785,0.7232679941564001,-0.7204058755078845,2.7997165972649616,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361414258656502,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,3.001064619037544,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,-0.0240841364308622,0.0766068613480762,-0.5543731697170803,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,-0.1148582065950064,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,2,1
-1.728405757391998,-0.2097730501706702,0.4202352918848127,-0.7023073777283533,0.742936097226822,-0.1336769461986027,-0.1720473636751933,-0.0393948335540405,-0.1039228877010725,-0.027189136189218,0.7232679941564001,-0.7204058755078845,3.393946435024403,-0.2772081336194677,-0.0750399194831532,-0.1317586669446255,-0.1361412877865414,-0.0893700295327361,-0.1106677356639498,-0.1488178056606002,-0.9154073429658454,-0.7151765320679372,-0.7155687700341329,-0.9064315437341034,-0.5216596150973577,-0.4843459740867759,-0.5030137004862796,4.119901863548163,-0.4807028160415566,-0.1364150967171763,-0.0395568746854385,5.0160738522547055,0.7290641481816601,-0.0240841364308622,0.0766068613480762,-0.5543731697170803,4.953391282736921,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,-0.1148582065950064,4.917693500927634,-0.1265079630440372,Normal,-1.4598250873698142,4,1
-1.7212539515696277,-0.2092380383272696,0.1518093884363435,1.032942061871273,-0.4092180652284968,-0.1044558078576935,-0.0994902414694169,-0.0487788557003926,-0.0909611707445028,-0.5542208333028177,-1.4430484227221307,-0.4579779876579427,-0.3867120520145903,1.2712463156508709,-0.0598895223197756,-0.0938316434486421,-0.1360554854283186,-0.0890417921123558,-0.1099583139042281,-0.148687840410659,1.0924562065765338,2.2836313716885077,0.7012393557274552,1.1032437785968037,-0.5049874342069983,-0.4565346961421713,-0.500149944214712,-0.4091903882481009,0.4212920736533717,-0.1364150967171763,-0.0395568746854385,-0.5891498520050703,-1.3664858543808445,-0.520827152566586,-0.5447364362267932,-0.5543731697170803,-0.6142557349778534,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,-0.4753714766051209,-0.7530740174877635,-0.1265079630440372,Normal,-1.4598250873698142,113,1
-1.720009300280099,-0.0583734944718961,0.1518093884363435,-0.7023073777283533,-0.4092180652284968,-0.0314029620054208,-0.0087938387121963,-0.0417980587378624,-0.0924787079606855,-0.5766158384187771,-1.4430484227221307,-0.4579779876579427,-0.3899100854899623,-0.27197825096203,-0.0144383308296428,-0.0559046199526587,-0.1264764796408434,-0.0314522155607712,0.0282276205722013,-0.1151026970155284,1.0924562065765338,0.1735976331648951,0.0374960145625132,1.1032437785968037,-0.3950871397664656,-0.2718558289292423,-0.482720531044654,-0.1991030453923949,-0.1284215501092025,-0.1364150967171763,-0.0395568746854385,0.6253152839178809,-1.3664858543808445,1.0935876498745158,1.1950247969828414,-0.5543731697170803,-0.3404370291886021,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.966681603435337,0.7343404135720131,-0.1265079630440372,Normal,-1.4598250873698142,14,1
-1.7191202636447214,-0.0441792460208811,0.1518093884363435,-0.7023073777283533,-0.4092180652284968,-0.0314029620054208,-0.0087938387121963,-0.0417980587378624,-0.0924787079606855,-0.5766332693689946,-1.4430484227221307,-0.4579779876579427,-0.3899154436998663,-0.2724265374286069,-0.0144383308296428,-0.0559046199526587,-0.1247564212782763,-0.0254873879020895,0.0211236109597174,-0.1152508005134393,1.0924562065765338,0.1736003499859885,0.0320013929167681,1.1032437785968037,-0.5054915061915897,-0.4587466950507728,-0.4987674411870587,-0.1991030453923949,-0.1284215501092025,-0.1364150967171763,-0.0395568746854385,0.6253152839178809,-1.3664858543808445,1.0935876498745158,1.1950247969828414,-0.5543731697170803,-0.3404370291886021,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.966681603435337,0.7343404135720131,-0.1265079630440372,Normal,-1.4598250873698142,14,1
-1.7188239180995954,-0.1400138018636966,0.1518093884363435,-0.7023073777283533,-0.4092180652284968,-0.0314029620054208,-0.0087938387121963,-0.0417980587378624,-0.0924787079606855,-0.5763778534768854,-1.4430484227221307,-0.4579779876579427,-0.3898369298249611,-0.2658577887250634,-0.0144383308296428,-0.0559046199526587,-0.1319920290690023,-0.0608129312443689,-0.0561200005225292,-0.1244268882040688,1.0924562065765338,-0.2359873678472808,0.1668892252783547,1.1032437785968037,-0.4976279832319643,-0.4601522360239468,-0.4818564666523707,-0.1991030453923949,-0.1284215501092025,-0.1364150967171763,-0.0395568746854385,0.4384744937758884,-1.3664858543808445,1.0935876498745158,1.0707561374678676,-0.5543731697170803,-0.3404370291886021,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.966681603435337,0.7343404135720131,-0.1265079630440372,Normal,-1.4598250873698142,14,1
-1.7156628989515863,0.0610646975206214,0.1518093884363435,-0.7023073777283533,-0.4092180652284968,-0.0314029620054208,-0.0087938387121963,-0.0417980587378624,-0.0924787079606855,-0.5767055169529415,-1.4430484227221307,-0.4579779876579427,-0.3899376523351091,-0.2742845906905434,-0.0144383308296428,-0.0559046199526587,-0.1199965170913456,0.0216858466318332,0.0624653597293851,-0.0963872134631593,1.0924562065765338,0.1089531390180627,0.2650215298750051,1.1032437785968037,-0.4967332554593145,-0.4579402371153452,-0.4824736555040018,-0.1991030453923949,-0.1284215501092025,-0.1364150967171763,-0.0395568746854385,0.5318948888468846,-1.3664858543808445,1.0935876498745158,1.0707561374678676,-0.5543731697170803,-0.2491641272588517,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.8465105134319656,0.6413770116307771,-0.1265079630440372,Normal,-1.4598250873698142,14,1
-1.7143787349227078,-0.1875753825543463,0.1518093884363435,4.069628581170619,-0.4092180652284968,0.3046401289150332,0.3539917723166857,-0.0166900775316472,-0.0481638367761944,-0.5718179381200024,-1.4430484227221307,-0.4579779876579427,-0.3882504525711808,-0.0964097728332288,0.1370656408041332,0.1906210327712331,-0.1358117458380789,-0.0867790276833356,-0.1055670154776241,-0.0894581151270919,1.0924562065765338,-0.311493011015521,-0.3113217417802377,1.1032437785968037,-0.5135440561454367,-0.4725947298848303,-0.4997055682415376,-0.1991030453923949,0.0535259169108043,-0.1364150967171763,-0.0395568746854385,-0.7759906421470628,-1.3664858543808445,-0.1482698904647931,-0.5447364362267932,-0.5543731697170803,-0.7055286369076037,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,-0.2350292965983779,-0.7530740174877635,-0.1265079630440372,Normal,-1.4598250873698142,75,1
-1.713055058154479,-0.2018582081031726,0.1518093884363435,1.4667544217711797,-0.4092180652284968,-0.089845238687239,-0.0813509609179728,-0.0445903775228745,-0.0981868754710975,-0.5748157087289844,-1.4430484227221307,-0.4579779876579427,-0.3892100921730055,-0.2294201734646422,-0.044739125156398,-0.0938316434486421,-0.1351380839630817,-0.0836537910660695,-0.097663236499419,-0.1452342222087619,1.0924562065765338,-0.2063817647795657,-0.2030015347027667,1.1032437785968037,-0.513178603956608,-0.4725025632636385,-0.4990883793899067,-0.0232159676527342,-0.1632625544321825,1.150737648990536,-0.0380257300802125,-0.7759906421470628,-1.3664858543808445,-0.396641398532655,-0.5447364362267932,-0.5543731697170803,-0.6142557349778534,-0.1185901607911778,-0.1185901607911778,1.236347180134712,-0.5955425666084926,-0.7530740174877635,-0.1265079630440372,Normal,-1.4598250873698142,159,1
-1.7112177157746986,0.1558566978358875,0.1518093884363435,-0.7023073777283533,-0.4092180652284968,-0.0314029620054208,-0.0087938387121963,-0.0417980587378624,-0.0924787079606855,-0.5767349884950441,-1.4430484227221307,-0.4579779876579427,-0.3899467117755301,-0.275042535457117,-0.0144383308296428,-0.0559046199526587,-0.1109806075751894,0.0605805251531477,-0.102066880620055,-0.0859155673066602,1.0924562065765338,0.1016188716603544,0.3000098747558295,1.1032437785968037,-0.5051764612012201,-0.4580784870471329,-0.4988661914033195,-0.1991030453923949,-0.1284215501092025,-0.1364150967171763,-0.0395568746854385,0.4384744937758884,-1.3664858543808445,1.217773403908447,0.9464874779528932,-0.5543731697170803,-0.4317099311183525,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.8465105134319656,0.6413770116307771,-0.1265079630440372,Normal,-1.4598250873698142,14,1
-1.7096569625703693,-0.208198414794247,0.1518093884363435,1.4667544217711797,-0.4092180652284968,-0.089845238687239,-0.0813509609179728,-0.0445903775228745,-0.0981868754710975,-0.5667574403066254,-1.4430484227221307,-0.4579779876579427,-0.3861432057478557,-0.0372110777749913,-0.044739125156398,-0.0938316434486421,-0.1359479770341888,-0.088273428834384,-0.1085156517060085,-0.1483553566726549,1.0924562065765338,1.9964324500483788,0.4147570949289033,1.1032437785968037,-0.5142119515250203,-0.4735163960967475,-0.5000265064443858,-0.0232159676527342,-0.1632625544321825,1.150737648990536,-0.0380257300802125,-0.7759906421470628,-1.3664858543808445,-0.396641398532655,-0.5447364362267932,-0.5543731697170803,-0.7055286369076037,-0.1185901607911778,-0.1185901607911778,1.236347180134712,1.2070237834420805,-0.7530740174877635,-0.1265079630440372,Normal,-1.4598250873698142,35,1
-1.7055871504173077,-0.2064362860836064,0.1518093884363435,-0.7023073777283533,-0.4092180652284968,-0.0314029620054208,-0.0087938387121963,-0.0417980587378624,-0.0924787079606855,-0.567596872329447,-1.4430484227221307,-0.4579779876579427,-0.387137689439043,-0.0400297793162179,-0.0144383308296428,-0.0559046199526587,-0.1359467895538529,-0.0881078533173713,-0.1088049087999276,-0.1481947258162426,1.0924562065765338,1.106762020146559,1.111332311768768,1.1032437785968037,-0.5145900055134638,-0.4739541875474083,-0.5002980695391035,-0.1991030453923949,-0.1284215501092025,-0.1364150967171763,-0.0395568746854385,0.7187356789888771,-1.3664858543808445,-0.1482698904647931,-0.2961991171968454,-0.5543731697170803,-0.5229828330481029,-0.1185901607911778,-0.1185901607911778,-0.1897680558842114,0.1254839734117365,-0.1952936058403472,-0.1265079630440372,Normal,-1.4598250873698142,46,1
